"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","Genus.1","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"36","Abies lasiocarpa","Abies","Abies lasiocarpa",NA,NA,"Fir",NA,"Y","N","N","","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","","Abies lasiocarpa",1973,"Bed 3 North America (Alpine Garden)","Least concern","LC","Tree","","","","","Nr.Revelstoke,BC","plant",NA,NA,NA,NA,"Canada","","Johnson Landscaping Co., Vancouver, BC, Canada","Abies lasiocarpa Endl.","1973-0736.01","","11705/0-5077-1973","","","W",1,"","",NA,"2019-06-18","O","Planting","1973-0736","UBC Botanical Garden",736,"","UBC","Abies","Section 1","1","3","Abies","lasiocarpa","","","","","Abies lasiocarpa"
"37","Abies lasiocarpa","Abies","Abies lasiocarpa",NA,NA,"Fir",NA,"Y","N","N","","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","","Abies lasiocarpa",2011,"East Pinetum","Least concern","LC","Tree","","","","","Cranbrook East","seed",1725,NA,49.666667,-115.433333,"Canada","","BC Forest Services, ?Victoria, BC, Canada","Abies lasiocarpa Endl.","2011-0058.03","","40342/0-0332-2011","","","W",3,"","",NA,"2018-09-26","M","Planting","2011-0058","UBC Botanical Garden",58,"","UBC","Abies","","1","101","Abies","lasiocarpa","","","","","Abies lasiocarpa"
"38","Abies lasiocarpa","Abies","Abies lasiocarpa",NA,NA,"Fir",NA,"Y","N","N","","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","","Abies lasiocarpa",1973,"Bed 4 North America (Alpine Garden)","Least concern","LC","Tree","","","","","Nr.Revelstoke,BC","plant",NA,NA,NA,NA,"Canada","","Johnson Landscaping Co., Vancouver, BC, Canada","Abies lasiocarpa Endl.","1973-0736.03","","11705/0-5077-1973","","","W",3,"","",NA,"2018-10-25","O","Planting","1973-0736","UBC Botanical Garden",736,"","UBC","Abies","Section 1","1","3","Abies","lasiocarpa","","","","","Abies lasiocarpa"
"39","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2016,"Middle central wooded bed","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Hope. Silver Skagit Road South of Hope toward Skagit Valley Provincial Park","seed",150,NA,49.34259,-121.4678,"Canada","","Stormes, Ben","Acer circinatum Pursh","2016-0347.01","","","bjs.2016-0051","","W",1,"","Stormes, Ben",NA,"2019-09-21","P","Planting","2016-0347","UBC Botanical Garden",347,"bjs.2016-0051","UBC","Acer","","1","","Acer","circinatum","","","","","Acer circinatum"
"40","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Middle east bed adjacent to Ropes Course","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Base of Mount Cheam","plant",560,NA,49.110403,-121.648653,"Canada","2019-1074.01","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Acer circinatum Pursh","2019-1074.05","","","bjs.19.87","","W",5,"","Stormes, Ben",NA,"2020-12-09","P","Planting","2019-1074","UBC Botanical Garden",1074,"bjs.19.87","UBC","Acer","","1","5","Acer","circinatum","","","","","Acer circinatum"
"41","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Across from Pavilion","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2019-0227.03","","","","","U",3,"","",NA,"2019-03-05","O","Planting","2019-0227","UBC Botanical Garden",227,"","UBC","Acer","","1","3","Acer","circinatum","","","","","Acer circinatum"
"42","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2010,"Rainforest - Northmost central wooded bed","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2010-0527.01","","40110/0-0075-2010","","","U",1,"","",NA,"2010-11-19","P","Planting","2010-0527","UBC Botanical Garden",527,"","UBC","Acer","","4","4","Acer","circinatum","","","","","Acer circinatum"
"43","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2004,"Rock walls plus downslope bed to main path","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","Native/Naturalized Plants in UBC Garden components, Vancouver, BC, Canada","Acer circinatum Pursh","2004-0109.01","","37141/0-0999-2004","","","U",1,"","",NA,"2018-03-27","O","Planting","2004-0109","UBC Botanical Garden",109,"","UBC","Acer","Section 2","1","1","Acer","circinatum","","","","","Acer circinatum"
"44","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2009,"Entrance sign bed, northeast of access road","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2009-0374.01","","39621/0-0075-2009","","","U",1,"","",NA,"2018-03-07","O","Planting","2009-0374","UBC Botanical Garden",374,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"45","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Middle east bed adjacent to Ropes Course","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Base of Mount Cheam","plant",560,NA,49.110403,-121.648653,"Canada","2019-1074.01","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Acer circinatum Pursh","2019-1074.04","","","bjs.19.87","","W",4,"","Stormes, Ben",NA,"2020-12-09","P","Planting","2019-1074","UBC Botanical Garden",1074,"bjs.19.87","UBC","Acer","","1","5","Acer","circinatum","","","","","Acer circinatum"
"46","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",1974,"North (PP Plan #46), Nitobe Memorial Garden","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Acer circinatum Pursh","1974-0288.01","","08694/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0288","UBC Botanical Garden",288,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"47","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2016,"Middle central wooded bed","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Hope. Silver Skagit Road South of Hope toward Skagit Valley Provincial Park","seed",150,NA,49.34259,-121.4678,"Canada","","Stormes, Ben","Acer circinatum Pursh","2016-0347.02","","","bjs.2016-0051","","W",2,"","Stormes, Ben",NA,"2019-09-21","P","Planting","2016-0347","UBC Botanical Garden",347,"bjs.2016-0051","UBC","Acer","","1","","Acer","circinatum","","","","","Acer circinatum"
"48","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2016,"Middle central wooded bed","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Hope. Silver Skagit Road South of Hope toward Skagit Valley Provincial Park","seed",579,NA,49.13279,-121.23252,"Canada","","Stormes, Ben","Acer circinatum Pursh","2016-0355.01","","","bjs.2016-0059","","W",1,"","Stormes, Ben",NA,"2019-09-21","P","Planting","2016-0355","UBC Botanical Garden",355,"bjs.2016-0059","UBC","Acer","","1","","Acer","circinatum","","","","","Acer circinatum"
"49","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Middle east bed adjacent to Ropes Course","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Base of Mount Cheam","plant",560,NA,49.110403,-121.648653,"Canada","2019-1074.01","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Acer circinatum Pursh","2019-1074.03","","","bjs.19.87","","W",3,"","Stormes, Ben",NA,"2020-12-09","P","Planting","2019-1074","UBC Botanical Garden",1074,"bjs.19.87","UBC","Acer","","1","5","Acer","circinatum","","","","","Acer circinatum"
"50","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Middle east bed adjacent to Ropes Course","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Base of Mount Cheam","plant",560,NA,49.110403,-121.648653,"Canada","2019-1074.01","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Acer circinatum Pursh","2019-1074.02","","","bjs.19.87","","W",2,"","Stormes, Ben",NA,"2020-12-09","P","Planting","2019-1074","UBC Botanical Garden",1074,"bjs.19.87","UBC","Acer","","1","5","Acer","circinatum","","","","","Acer circinatum"
"51","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum 'Monroe'",1975,"Rock walls plus downslope bed to main path","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","1975-0048.01","Dr. Warner Monroe, McBride, BC, Canada & Portland, OR, USA","Acer circinatum Pursh 'Monroe'","1975-0048.02","'Monroe'","11047/0-0269-1975","","","G",2,"","",NA,"2018-04-10","O","Planting","1975-0048","UBC Botanical Garden",48,"","UBC","Acer","Section 3","1","1","Acer","circinatum","","","","","Acer circinatum"
"52","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Across from Pavilion","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2019-0227.02","","","","","U",2,"","",NA,"2019-03-05","O","Planting","2019-0227","UBC Botanical Garden",227,"","UBC","Acer","","1","3","Acer","circinatum","","","","","Acer circinatum"
"53","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum 'Little Gem'",1999,"Bed 5 North America (Alpine Garden)","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Fraser's Thimble Farm, R. Fraser, 175 Arbutus Rd., Salt Spring Is., BC V8K 1A3, Canada","Acer circinatum Pursh 'Little Gem'","1999-0293.01","'Little Gem'","34793/0-0624-1999","","","G",1,"","",NA,"2018-10-24","O","Planting","1999-0293","UBC Botanical Garden",293,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"54","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2010,"Southmost central wooded bed","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2010-0546.01","","40129/0-0075-2010","","","U",1,"","",NA,"2010-11-23","P","Planting","2010-0546","UBC Botanical Garden",546,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"55","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Across from Pavilion","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Acer circinatum Pursh","2019-0227.01","","","","","U",1,"","",NA,"2019-03-05","O","Planting","2019-0227","UBC Botanical Garden",227,"","UBC","Acer","","1","3","Acer","circinatum","","","","","Acer circinatum"
"56","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",1974,"Southwest (PP Plan #48), Nitobe Memorial Garden","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Acer circinatum Pursh","1974-0352.01","","08783/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0352","UBC Botanical Garden",352,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"57","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",2019,"Middle east bed adjacent to Ropes Course","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","Base of Mount Cheam","plant",560,NA,49.110403,-121.648653,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Acer circinatum Pursh","2019-1074.01","","","bjs.19.87","","W",1,"","Stormes, Ben",NA,"2020-12-09","P","Planting","2019-1074","UBC Botanical Garden",1074,"bjs.19.87","UBC","Acer","","1","5","Acer","circinatum","","","","","Acer circinatum"
"58","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",1974,"Southeast (PP Plan #47), Nitobe Memorial Garden","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Acer circinatum Pursh","1974-0327.01","","08755/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0327","UBC Botanical Garden",327,"","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"59","Acer circinatum","Acer","Acer circinatum",NA,NA,"Maple",NA,"Y","Y","N","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","","Acer circinatum",1975,"Narrow bed along fenceline southeast of pond","Least concern","LC","Shrub or Tree","","","Yellow-listed British Columbia","YW","coll.N.Vancouver,BC","plant",NA,NA,NA,NA,"Canada","","Rose, Allan A.","Acer circinatum Pursh","1975-0078.01","","11205/0-0284-1975","AAR.75022","","W",1,"","Rose, Allan A.",NA,"2018-03-07","O","Planting","1975-0078","UBC Botanical Garden",78,"AAR.75022","UBC","Acer","","1","1","Acer","circinatum","","","","","Acer circinatum"
"60","Acer glabrum var. douglasii","Acer","Acer glabrum","var.","douglasii","Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Acer glabrum var. douglasii",1974,"Rainforest - Southeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","McBride","plant",NA,NA,NA,NA,"Canada","","Dr. Warner Monroe, McBride, BC, Canada & Portland, OR, USA","Acer glabrum Torr. var. douglasii (Hook.) Dippel","1974-0423.01","","09103/0-0269-1974","","","W",1,"","Monroe, Warner",NA,"2016-05-01","O","Planting","1974-0423","UBC Botanical Garden",423,"","UBC","Acer","","1","1","Acer","glabrum","douglasii","","var.","douglasii","Acer glabrum"
"61","Acer glabrum var. douglasii","Acer","Acer glabrum","var.","douglasii","Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Acer glabrum var. douglasii",2015,"Southmost central wooded bed","","","Shrub","","","Yellow-listed British Columbia","YW","Pemberton, Rutherford FSR, sw of Pemberton","seed",220,NA,50.267092,-122.879315,"Canada","","Mosquin, Daniel Patrick Kenneth","Acer glabrum Torr. var. douglasii (Hook.) Dippel","2015-0465.05","","","DM.2015-013SD","","W",5,"","Mosquin, Daniel",NA,"2016-09-30","P","Planting","2015-0465","UBC Botanical Garden",465,"DM.2015-013SD","UBC","Acer","","1","","Acer","glabrum","douglasii","","var.","douglasii","Acer glabrum"
"62","Acer glabrum var. douglasii","Acer","Acer glabrum","var.","douglasii","Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Acer glabrum var. douglasii",2016,"Rainforest - Northmost central wooded bed","","","Shrub","","","Yellow-listed British Columbia","YW","Hope. Silver Skagit Road South of Hope toward Skagit Valley Provincial Park","seed",150,NA,49.34259,-121.4678,"Canada","","Stormes, Ben","Acer glabrum Torr. var. douglasii (Hook.) Dippel","2016-0349.01","","","bjs.2016-0052","","W",1,"","Stormes, Ben",NA,"2019-10-07","P","Planting","2016-0349","UBC Botanical Garden",349,"bjs.2016-0052","UBC","Acer","","1","","Acer","glabrum","douglasii","","var.","douglasii","Acer glabrum"
"63","Acer glabrum var. douglasii","Acer","Acer glabrum","var.","douglasii","Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Acer glabrum var. douglasii",2015,"Eastmost bed along fenceline bordering 16th Avenue","","","Shrub","","","Yellow-listed British Columbia","YW","Pemberton, Rutherford FSR, sw of Pemberton","seed",220,NA,50.267092,-122.879315,"Canada","","Mosquin, Daniel Patrick Kenneth","Acer glabrum Torr. var. douglasii (Hook.) Dippel","2015-0465.01","","","DM.2015-013SD","","W",1,"","Mosquin, Daniel",NA,"2016-09-30","P","Planting","2015-0465","UBC Botanical Garden",465,"DM.2015-013SD","UBC","Acer","","1","","Acer","glabrum","douglasii","","var.","douglasii","Acer glabrum"
"64","Acer glabrum var. douglasii","Acer","Acer glabrum","var.","douglasii","Maple",NA,"Y","Y","Y","","Y","Food","Forest Resources",NA,"Sugars","Forest Resources","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","Acer glabrum var. douglasii",2015,"Middle central wooded bed","","","Shrub","","","Yellow-listed British Columbia","YW","Pemberton, Rutherford FSR, sw of Pemberton","seed",220,NA,50.267092,-122.879315,"Canada","","Mosquin, Daniel Patrick Kenneth","Acer glabrum Torr. var. douglasii (Hook.) Dippel","2015-0465.02","","","DM.2015-013SD","","W",2,"","Mosquin, Daniel",NA,"2016-09-30","P","Planting","2015-0465","UBC Botanical Garden",465,"DM.2015-013SD","UBC","Acer","","1","","Acer","glabrum","douglasii","","var.","douglasii","Acer glabrum"
