"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","X..COLLECTION","TAXON.y","RECD_AS","W.wild.source.z.cultivated.source.but.of.known.wild.origin","PSOURCE_ORIGINAL","COLLECTION_INFORMATION","How.Received","Location.code","Qté","ID.verified","VERI_BY","VERI_DT","FAMILY","NAME","Genus","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"1116","Ribes cynosbati","Ribes","Ribes cynosbati",NA,NA,"Currant, Gooseberry",NA,"Y","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","","Crop Quality (AG)","Growth Habit (AG)","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1602-2001*B","Ribes cynosbati","Ribes cynosbati","G","Pterophylla, Walsingham, Ontario"," ","PT","JPRE-ERB","15"," "," "," ","Grossulariaceae","Ribes cynosbati","Ribes","cynosbati","","","","","Ribes cynosbati"
"1117","Ribes cynosbati","Ribes","Ribes cynosbati",NA,NA,"Currant, Gooseberry",NA,"Y","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","","Crop Quality (AG)","Growth Habit (AG)","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2107-2009*A","Ribes cynosbati","Ribes cynosbati","U","Existant au Coin du Québec, sans numéro d'enregistrement"," ","EX","JQUE-4","2"," "," "," ","Grossulariaceae","Ribes cynosbati","Ribes","cynosbati","","","","","Ribes cynosbati"
"1118","Ribes cynosbati","Ribes","Ribes cynosbati",NA,NA,"Currant, Gooseberry",NA,"Y","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","","Crop Quality (AG)","Growth Habit (AG)","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2734-1994*A","Ribes cynosbati","Ribes cynosbati","G","Existant au Coin du Québec, sans numéro d'enregistrement"," ","PT","JQUE-1","2"," "," "," ","Grossulariaceae","Ribes cynosbati","Ribes","cynosbati","","","","","Ribes cynosbati"
"1119","Ribes lacustre","Ribes","Ribes lacustre",NA,NA,"Currant, Gooseberry",NA,"Y","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","843-2011*A","Ribes lacustre","Ribes lacustre","U","Provenance inconnue"," ","PT","JPRE-PES","1"," "," "," ","Grossulariaceae","Ribes lacustre","Ribes","lacustre","","","","","Ribes lacustre"
"1120","Ribes lacustre","Ribes","Ribes lacustre",NA,NA,"Currant, Gooseberry",NA,"Y","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1C",1,"Assume distant","","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1026-1983*B","Ribes lacustre","Ribes lacustre","G","UBC Vancouver, CA"," ","SD","JALP-2","1"," "," "," ","Grossulariaceae","Ribes lacustre","Ribes","lacustre","","","","","Ribes lacustre"
"1121","Ribes oxyacanthoides","Ribes","Ribes oxyacanthoides",NA,NA,"Currant, Gooseberry",NA,"N","Y","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","667-1999*A","Ribes oxyacanthoides 'Dakota Dwarf'","Ribes oxyacanthoides 'Dakota Dwarf'","G","Skinner's Nursery & Garden Centre Ltd. Roblin, MB, Canada."," ","PT","JFRU-13NOR","4"," "," "," ","Grossulariaceae","Ribes oyacanthoides 'Dakota Dwarf'","Ribes","oxyacanthoides","","","","","Ribes oxyacanthoides"
"1122","Rosa acicularis","Rosa","Rosa acicularis",NA,NA,"Rose",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1311-2018*A","Rosa acicularis","Rosa acicularis","G","Fraser's Thimble Farm, BC"," ","PT","JALP-4","1"," "," "," ","Rosaceae","Rosa acicularis","Rosa","acicularis","","","","","Rosa acicularis"
"1123","Rosa acicularis","Rosa","Rosa acicularis",NA,NA,"Rose",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1948-1978*A","Rosa acicularis ssp. sayi","Rosa acicularis ssp. sayi","U","UBC Vancouver, CA"," ","SD","JROS-O","1"," "," "," ","Rosaceae","Rosa acicularis ssp. sayi","Rosa","acicularis","","","","","Rosa acicularis"
"1124","Rosa acicularis","Rosa","Rosa acicularis",NA,NA,"Rose",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1912-1975*A","Rosa acicularis","Rosa acicularis","W","Agriculture Canada, Morden","Canada: Manitoba: Flin Flon, Swan River.","SD","JROS-O","1"," "," "," ","Rosaceae","Rosa acicularis","Rosa","acicularis","","","","","Rosa acicularis"
"1125","Rosa arkansana","Rosa","Rosa arkansana",NA,NA,"Rose",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2430-2004*A","Rosa arkansana f. plena","Rosa arkansana 'Woodrow'","G","Alberta UBG, Edmonton,CA "," ","CT","JROS-O","1"," "," "," ","Rosaceae","Rosa arkansana f. plena","Rosa","arkansana","","","","","Rosa arkansana"
"1126","Rosa blanda","Rosa","Rosa blanda",NA,NA,"Rose",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","Ornamentals","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1597-2001*B","Rosa blanda","Rosa blanda","G","Pterophylla, Walsingham, Ontario"," ","PT","JPRE-ERB","mass"," "," "," ","Rosaceae","Rosa blanda","Rosa","blanda","","","","","Rosa blanda"
