occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
,Salix reticulata,Salix reticulata L.,5372693,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix reticulata,Salix reticulata,L.
,Salix richardsonii,Salix richardsonii Hook.,5372722,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix richardsonii,Salix richardsonii,Hook.
,Salix scouleriana,Salix scouleriana Barratt,7587287,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix scouleriana,Salix scouleriana,Barratt
,Salix sitchensis,Salix sitchensis Sanson ex Bong.,5372832,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix sitchensis,Salix sitchensis,Sanson ex Bong.
,Sambucus caerulea,Sambucus caerulea Raf.,6369880,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus caerulea,Sambucus caerulea,Raf.
,Sambucus canadensis,Sambucus canadensis L.,6369819,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus canadensis,Sambucus canadensis,L.
,Sambucus racemosa,Sambucus racemosa L.,2888723,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus racemosa,Sambucus racemosa,L.
,Sanicula marilandica,Sanicula marilandica L.,3034845,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Sanicula,Sanicula marilandica,Sanicula marilandica,L.
,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,2704432,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium scoparium,Schizachyrium scoparium,Nash (Michx.)
,Schizachyrium scoparium subsp. scoparium,Schizachyrium scoparium subsp. scoparium,6448990,EXACT,98,SYNONYM,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizachyrium,Schizachyrium scoparium,Schizachyrium scoparium scoparium,Nash (Michx.)
,Schoenoplectus acutus,Schoenoplectus acutus (Muhl. ex Bigelow) Á.Löve & D.Löve,2710926,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,Schoenoplectus acutus,Schoenoplectus acutus,Á.Löve & D.Löve (Muhl. ex Bigelow)
,Schoenoplectus acutus var. acutus,Schoenoplectus acutus var. acutus,7070386,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,Schoenoplectus acutus,Schoenoplectus acutus acutus,
,Schoenoplectus acutus var. occidentalis,Schoenoplectus acutus var. occidentalis (S.Watson) S.G.Sm.,8296746,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,Schoenoplectus acutus,Schoenoplectus acutus occidentalis,S.G.Sm. (S.Watson)
,Sedum divergens,Sedum divergens S.Watson,5362024,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum divergens,Sedum divergens,S.Watson
,Sedum oreganum,Sedum oreganum Nutt. ex Torr. & A.Gray,8955469,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum oreganum,Sedum oreganum,Nutt. ex Torr. & A.Gray
,Sedum oreganum var. oreganum,Sedum oreganum var. oreganum,7219267,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum oreganum,Sedum oreganum oreganum,Nutt.
,Sedum oreganum var. tenue,Sedum oreganum var. tenue (R.T.Clausen) H.Ohba,5689800,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum oreganum,Sedum oreganum tenue,H.Ohba (R.T.Clausen)
,Sedum spathulifolium,Sedum spathulifolium Hook.,5362046,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum spathulifolium,Sedum spathulifolium,Hook.
,Sedum spathulifolium var. pruinosum,Sedum spathulifolium var. pruinosum (Britton) B.Boivin,6441253,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum spathulifolium,Sedum spathulifolium pruinosum,B.Boivin (Britton)
,Sedum spathulifolium var. spathulifolium,Sedum spathulifolium var. spathulifolium,7172263,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,Sedum spathulifolium,Sedum spathulifolium spathulifolium,Hook.
,Shepherdia argentea,Shepherdia argentea (Pursh) Nutt.,5372429,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia argentea,Shepherdia argentea,Nutt. (Pursh)
,Shepherdia canadensis,Shepherdia canadensis (L.) Nutt.,5372427,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia canadensis,Shepherdia canadensis,Nutt. (L.)
,Silphium integrifolium,Silphium integrifolium Michx.,3092564,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,Silphium integrifolium,Silphium integrifolium,Michx.
,Silphium integrifolium var. laeve,Silphium integrifolium var. laeve Torr. & A.Gray,4208355,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,Silphium integrifolium,Silphium integrifolium laeve,Torr. & A.Gray
,Silphium perfoliatum,Silphium perfoliatum L.,3092576,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,Silphium perfoliatum,Silphium perfoliatum,L.
,Silphium perfoliatum var. perfoliatum,Silphium perfoliatum var. perfoliatum,7223120,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,Silphium perfoliatum,Silphium perfoliatum perfoliatum,L.
,Sium suave,Sium suave Walter,3034526,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Sium,Sium suave,Sium suave,Walter
,Sorbus americana,Sorbus americana Marsh,7779378,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus americana,Sorbus americana,Marsh
,Sorbus decora,Sorbus decora (Sarg.) C.K.Schneid.,3012350,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus decora,Sorbus decora,C.K.Schneid. (Sarg.)
,Sorbus scopulina,Sorbus scopulina Greene,3012298,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus scopulina,Sorbus scopulina,Greene
,Sorbus sitchensis,Sorbus sitchensis M.Roem.,3012319,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus sitchensis,Sorbus sitchensis,M.Roem.
,Sorbus sitchensis var. grayi,Sorbus sitchensis var. grayi (Wenz.) C.L.Hitchc.,6286630,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus sitchensis,Sorbus sitchensis grayi,C.L.Hitchc. (Wenz.)
,Sorbus sitchensis var. sitchensis,Sorbus sitchensis var. sitchensis,3013175,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbus,Sorbus sitchensis,Sorbus sitchensis sitchensis,M.Roem.
,Spiraea douglasii,Spiraea douglasii Hook.,3027159,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Spiraea douglasii,Hook.
,Spiraea douglasii var. douglasii,Spiraea douglasii f. douglasii,7219900,EXACT,96,SYNONYM,FORM,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Spiraea douglasii douglasii,
,Spiraea douglasii var. menziesii,Spiraea douglasii var. menziesii (Hook.) C.Presl,6287827,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Spiraea douglasii menziesii,C.Presl (Hook.)
,Symphoricarpos albus,Symphoricarpos albus (L.) C.Koch,7523753,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,Symphoricarpos albus,C.Koch (L.)
,Symphoricarpos albus var. albus,Symphoricarpos albus var. albus,7222019,EXACT,97,DOUBTFUL,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,Symphoricarpos albus albus,S.F.Blake (L.)
,Symphoricarpos albus var. laevigatus,Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake,6369607,EXACT,97,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,Symphoricarpos albus laevigatus,S.F.Blake (Fernald)
,Taxus brevifolia,Taxus brevifolia Nutt.,5284555,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,Taxus brevifolia,Taxus brevifolia,Nutt.
,Taxus canadensis,Taxus canadensis Marshall,5284570,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,Taxus canadensis,Taxus canadensis,Marshall
,Thuja occidentalis,Thuja occidentalis L.,2684178,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Thuja,Thuja occidentalis,Thuja occidentalis,L.
,Thuja plicata,Thuja plicata Donn ex D.Don,2684171,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Thuja,Thuja plicata,Thuja plicata,Donn ex D.Don
,Tilia americana,Tilia americana L.,3152042,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia americana,Tilia americana,L.
,Tradescantia virginiana,Tradescantia virginiana L.,2765272,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Tradescantia virginiana,Tradescantia virginiana,L.
,Trifolium cyathiferum,Trifolium cyathiferum Lindl.,5359034,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium cyathiferum,Trifolium cyathiferum,Lindl.
,Trifolium depauperatum,Trifolium depauperatum Desv.,5358858,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium depauperatum,Trifolium depauperatum,Desv.
,Trifolium depauperatum var. depauperatum,Trifolium depauperatum var. depauperatum,7224418,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium depauperatum,Trifolium depauperatum depauperatum,
,Trifolium microcephalum,Trifolium microcephalum Pursh,5359025,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium microcephalum,Trifolium microcephalum,Pursh
,Trifolium microdon,Trifolium microdon Hook. & Arn.,5358789,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium microdon,Trifolium microdon,Hook. & Arn.
,Trifolium oliganthum,Trifolium oliganthum Steud.,5359492,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium oliganthum,Trifolium oliganthum,Steud.
,Trifolium variegatum,Trifolium variegatum Nutt.,7930596,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium variegatum,Trifolium variegatum,Nutt.
,Trifolium variegatum var. variegatum,Trifolium variegatum Nutt.,7930596,HIGHERRANK,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium variegatum,Trifolium variegatum,Nutt.
,Trifolium willdenovii,Trifolium willdenovii Spreng.,5358922,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium willdenovii,Trifolium willdenovii,Spreng.
,Trifolium wormskioldii,Trifolium wormskioldii Lehm.,5359148,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium wormskioldii,Trifolium wormskioldii,Lehm.
,Triglochin maritima,Triglochin maritima L.,2865368,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Juncaginaceae,Triglochin,Triglochin maritima,Triglochin maritima,L.
,Tsuga canadensis,Tsuga canadensis (L.) Carrière,2687182,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga canadensis,Tsuga canadensis,Carrière (L.)
,Tsuga heterophylla,Tsuga heterophylla (Raf.) Sarg.,2687210,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga heterophylla,Tsuga heterophylla,Sarg. (Raf.)
,Tsuga mertensiana,Tsuga mertensiana (Bong.) Carrière,2687201,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga mertensiana,Tsuga mertensiana,Carrière (Bong.)
,Typha latifolia,Typha latifolia L.,5289423,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,Typha latifolia,L.
,Ulmus americana,Ulmus americana L.,5361872,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,Ulmus americana,Ulmus americana,L.
,Ulmus rubra,Ulmus rubra Muhl.,5361867,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,Ulmus rubra,Ulmus rubra,Muhl.
,Ulmus thomasii,Ulmus thomasii Sarg.,5361875,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,Ulmus thomasii,Ulmus thomasii,Sarg.
,Urtica dioica,Urtica dioica L.,7960979,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,Urtica dioica,Urtica dioica,L.
,Urtica dioica,Urtica dioica L.,7960979,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,Urtica dioica,Urtica dioica,L.
,Vaccinium nubigenum,Vaccinium ×nubigenum Fernald,2882832,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium nubigenum,Vaccinium nubigenum,Fernald
,Vaccinium angustifolium,Vaccinium angustifolium Aiton,2882868,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium angustifolium,Vaccinium angustifolium,Aiton
,Vaccinium boreale,Vaccinium boreale I.V.Hall & Aalders,8147903,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium boreale,Vaccinium boreale,I.V.Hall & Aalders
,Vaccinium cespitosum,Vaccinium cespitosum Michx.,2882861,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium cespitosum,Vaccinium cespitosum,Michx.
,Vaccinium corymbosum,Vaccinium corymbosum L.,2882849,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium corymbosum,Vaccinium corymbosum,L.
,Vaccinium deliciosum,Vaccinium deliciosum Piper,2882961,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium deliciosum,Vaccinium deliciosum,Piper
,Vaccinium macrocarpon,Vaccinium macrocarpum Aiton,7777960,FUZZY,95,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium macrocarpum,Vaccinium macrocarpum,Aiton
,Vaccinium membranaceum,Vaccinium membranaceum Douglas ex Hook.,9060377,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium membranaceum,Vaccinium membranaceum,Douglas ex Hook.
,Vaccinium microcarpum,Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh. ex Busch,8344892,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium microcarpum,Vaccinium microcarpum,Schmalh. ex Busch (Turcz. ex Rupr.)
,Vaccinium myrtilloides,Vaccinium myrtilloides Michx.,2882880,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium myrtilloides,Vaccinium myrtilloides,Michx.
,Vaccinium myrtillus,Vaccinium myrtillus L.,2882833,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium myrtillus,Vaccinium myrtillus,L.
,Vaccinium ovalifolium,Vaccinium ovalifolium Sm.,2882894,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium ovalifolium,Vaccinium ovalifolium,Sm.
,Vaccinium ovatum,Vaccinium ovatum Pursh,2882838,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium ovatum,Vaccinium ovatum,Pursh
,Vaccinium oxycoccos,Vaccinium oxycoccos L.,2882940,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium oxycoccos,Vaccinium oxycoccos,L.
,Vaccinium pallidum,Vaccinium pallidum Aiton,2882895,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium pallidum,Vaccinium pallidum,Aiton
,Vaccinium parvifolium,Vaccinium parvifolium Sm.,2882910,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium parvifolium,Vaccinium parvifolium,Sm.
,Vaccinium scoparium,Vaccinium scoparium Leiberg,8383191,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium scoparium,Vaccinium scoparium,Leiberg
,Vaccinium stamineum,Vaccinium stamineum L.,2882913,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium stamineum,Vaccinium stamineum,L.
,Vaccinium uliginosum,Vaccinium uliginosum L.,8073364,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium uliginosum,Vaccinium uliginosum,L.
,Vaccinium vitis-idaea,Vaccinium vitis-idaea L.,2882835,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium vitis-idaea,Vaccinium vitis-idaea,L.
,Viburnum acerifolium,Viburnum acerifolium L.,2888596,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum acerifolium,Viburnum acerifolium,L.
,Viburnum cassinoides,Viburnum L.,2888580,HIGHERRANK,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,,Viburnum,L.
,Viburnum dentatum,Viburnum dentatum L.,2888594,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum dentatum,Viburnum dentatum,L.
,Viburnum dentatum var. lucidum,Viburnum dentatum var. lucidum Aiton,3856181,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum recognitum,Viburnum dentatum lucidum,Aiton
,Viburnum edule,Viburnum edule (Michx.) Raf.,2888613,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,Viburnum edule,Raf. (Michx.)
,Viburnum lantana,Viburnum lantana L.,2888615,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum lantana,Viburnum lantana,L.
,Viburnum lentago,Viburnum lentago L.,2888586,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum lentago,Viburnum lentago,L.
,Viburnum opulus,Viburnum opulus L.,2888605,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum opulus,Viburnum opulus,L.
,Viburnum opulus var. americanum,Viburnum opulus var. americanum (Mill.) Aiton,6369910,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum opulus,Viburnum opulus americanum,Aiton (Mill.)
,Viburnum opulus var. opulus,Viburnum opulus var. opulus,7096614,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum opulus,Viburnum opulus opulus,L.
,Viburnum rafinesqueanum,Viburnum rafinesqueanum Schult.,4925723,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum rafinesqueanum,Viburnum rafinesqueanum,Schult.
,Vicia americana,Vicia americana Muhl. ex Willd.,2975204,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia americana,Vicia americana,Muhl. ex Willd.
,Vicia americana subsp. americana,Vicia americana subsp. americana,2975217,EXACT,98,SYNONYM,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia americana,Vicia americana americana,
,Vicia americana subsp. minor,Vicia americana subsp. minor (Hook.) C.R.Gunn,2975207,EXACT,97,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia americana,Vicia americana minor,C.R.Gunn (Hook.)
,Vicia nigricans,Vicia nigricans Hook. & Arn.,2946881,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia nigricans,Vicia nigricans,Hook. & Arn.
,Vicia nigricans var. gigantea,Vicia nigricans var. gigantea (Hook.) Broich,6373185,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia nigricans,Vicia nigricans gigantea,Broich (Hook.)
,Vitis aestivalis,Vitis aestivalis Michx.,5372400,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis aestivalis,Vitis aestivalis,Michx.
,Vitis riparia,Vitis riparia Michx.,5372385,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis riparia,Vitis riparia,Michx.
,Xanthocyparis nootkatensis,Xanthocyparis nootkatensis (D.Don) Farjon & Harder,2683894,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Xanthocyparis,Xanthocyparis nootkatensis,Xanthocyparis nootkatensis,Farjon & Harder (D.Don)
,Yucca glauca,Yucca glauca Nutt.,2775497,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,Yucca glauca,Yucca glauca,Nutt.
,Zizania aquatica,Zizania aquatica L.,2703228,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania aquatica,Zizania aquatica,L.
,Zizania aquatica var. aquatica,Zizania aquatica var. aquatica,7226842,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania aquatica,Zizania aquatica aquatica,
,Zizania aquatica var. brevis,"Zizania aquatica var. brevis (Fassett) S.L.Chen, 1990",6313027,EXACT,97,SYNONYM,VARIETY,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania aquatica,Zizania aquatica brevis,"S.L.Chen, 1990 (Fassett)"
,Zizania palustris,Zizania palustris L.,2703230,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania palustris,Zizania palustris,L.
,Zizania palustris var. interior,Zizania palustris var. interior (Fassett) Dore,4138920,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania aquatica,Zizania palustris interior,Dore (Fassett)
,Zizania palustris var. palustris,Zizania palustris f. palustris,7997280,EXACT,96,SYNONYM,FORM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zizania,Zizania palustris,Zizania palustris palustris,
,Glycyrrhiza lepidota,Glycyrrhiza lepidota Pursh,2965778,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Glycyrrhiza,Glycyrrhiza lepidota,Glycyrrhiza lepidota,Pursh
